character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-EAR-0844,Commander Tariq of Kingdom of France (Bourbon),early_modern,Kingdom of France (Bourbon),Western Europe,1645,1654,Military,catalyst,EVT-EAR-0844,0.6331,0.8199,0.7034,0.6504,0.7217,0.7595,0.8573,56,0.5545,0.7228,0.6792,1.1064,1.2118,1.1591,false
CHR-EAR-0845,Strategos Sun of Safavid Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1562,1574,Military,disruptor,EVT-EAR-0845,0.7241,0.8254,0.5011,0.5868,0.7913,0.6926,0.7456,7,0.5529,0.7327,0.7098,1.2224,1.25,1.25,false
CHR-EAR-0846,Treasurer Averroes of Kingdom of France (Bourbon),early_modern,Mughal Empire,South Asia,1739,1773,Economic,catalyst,EVT-EAR-0846,0.5619,0.8564,0.6486,0.7065,0.8243,0.7527,0.7217,55,0.5231,0.6258,0.6636,1.1015,1.2064,1.154,false
CHR-EAR-0847,Geometer Seneb of British Empire (Early),early_modern,Kingdom of France (Bourbon),Western Europe,1526,1548,Scientific,wildcard,EVT-EAR-0847,0.6083,0.7509,0.4308,0.2557,0.5261,0.3505,0.7915,53,0.5474,0.6815,0.6091,1.0327,1.0844,1.136,false
CHR-EAR-0848,Philosopher Kheti of Safavid Empire,early_modern,Ming & Qing Dynasties,East Asia,1732,1764,Cultural,architect,EVT-EAR-0848,0.8816,0.8079,0.8425,0.817,0.5117,0.1967,0.6465,51,0.1898,0.7876,0.5697,0.8372,0.8678,0.7759,false
CHR-EAR-0849,Viceroy Enheduanna of Tokugawa Shogunate,early_modern,Dutch Republic,Northwestern Europe,1707,1716,Political,stabilizer,EVT-EAR-0849,0.583,0.6453,0.8487,0.7884,0.505,0.1966,0.6233,238,0.2041,0.5991,0.467,0.8119,0.8416,0.7525,false
CHR-EAR-0850,Astronomer Sargon of Dutch Republic,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1577,1588,Scientific,architect,EVT-EAR-0850,0.7432,0.7877,0.8255,0.7091,0.5306,0.3928,0.7411,94,0.3419,0.7424,0.5856,0.8411,0.8718,0.7795,false
CHR-EAR-0851,Polymath Alexander of British Empire (Early),early_modern,Mughal Empire,South Asia,1619,1648,Scientific,wildcard,EVT-EAR-0851,0.7069,0.7412,0.7372,0.4268,0.2138,0.6589,0.4642,4,0.616,0.6098,0.5434,1.013,1.0637,1.1143,false
CHR-EAR-0852,Warlord Averroes of British Empire (Early),early_modern,Ottoman Empire,Southeast Europe / Near East,1637,1650,Military,stabilizer,EVT-EAR-0852,0.6259,0.5929,0.8779,0.7678,0.655,0.148,0.4969,202,0.1901,0.5743,0.4642,0.8112,0.8409,0.7518,false
CHR-EAR-0853,Minister Leonidas of Tsardom & Russian Empire,early_modern,Safavid Empire,Persia,1765,1776,Political,catalyst,EVT-EAR-0853,0.5889,0.822,0.4619,0.6098,0.7737,0.6879,0.8697,27,0.5391,0.7012,0.6935,1.111,1.2168,1.1639,false
CHR-EAR-0854,Syndic Justinian of Mughal Empire,early_modern,Tokugawa Shogunate,Japan,1552,1588,Economic,catalyst,EVT-EAR-0854,0.6359,0.754,0.72,0.7654,0.7584,0.7673,0.8032,49,0.501,0.7028,0.6611,1.1008,1.2056,1.1532,false
CHR-EAR-0855,Physician Naram-Sin of Polish-Lithuanian Commonwealth,early_modern,Ottoman Empire,Southeast Europe / Near East,1631,1674,Scientific,catalyst,EVT-EAR-0855,0.7031,0.6747,0.7083,0.7316,0.7233,0.5087,0.8003,52,0.3886,0.742,0.6244,1.0892,1.1929,1.1411,false
CHR-EAR-0856,Chancellor Kautilya of Spanish Empire,early_modern,Mughal Empire,South Asia,1660,1694,Political,disruptor,EVT-EAR-0856,0.873,0.8377,0.489,0.3613,0.9428,0.8756,0.737,12,0.7572,0.8186,0.8103,1.25,1.25,1.25,true
CHR-EAR-0857,Minister Labarna of Polish-Lithuanian Commonwealth,early_modern,Ming & Qing Dynasties,East Asia,1695,1739,Political,stabilizer,EVT-EAR-0857,0.8214,0.7521,0.7726,0.847,0.5371,0.3347,0.4276,220,0.2439,0.6638,0.5435,0.8307,0.8611,0.7699,false
CHR-EAR-0858,Mint Overseer Ashoka of Mughal Empire,early_modern,Tokugawa Shogunate,Japan,1570,1607,Economic,architect,EVT-EAR-0858,0.7807,0.6228,0.7076,0.8271,0.747,0.1891,0.6398,70,0.181,0.7243,0.5629,0.8355,0.866,0.7743,false
CHR-EAR-0859,Dramatist Leonidas of Safavid Empire,early_modern,Tokugawa Shogunate,Japan,1701,1713,Cultural,disruptor,EVT-EAR-0859,0.8951,0.8377,0.4158,0.3534,0.7121,0.7954,0.8495,16,0.721,0.8769,0.7937,1.25,1.25,1.25,true
CHR-EAR-0860,Commander Seneb of Spanish Empire,early_modern,Safavid Empire,Persia,1597,1626,Military,catalyst,EVT-EAR-0860,0.6164,0.7635,0.6503,0.5608,0.8065,0.7621,0.7558,52,0.6007,0.6722,0.6742,1.1049,1.2101,1.1575,false
CHR-EAR-0861,Cardinal Imhotep of Spanish Empire,early_modern,Ming & Qing Dynasties,East Asia,1527,1549,Religious,catalyst,EVT-EAR-0861,0.7716,0.7188,0.5606,0.7546,0.894,0.4832,0.8163,58,0.3643,0.7894,0.686,1.1086,1.2142,1.1614,false
CHR-EAR-0862,Admiral Telepinu of Ming & Qing Dynasties,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1608,1639,Military,disruptor,EVT-EAR-0862,0.8885,0.5639,0.307,0.4607,0.8897,0.7198,0.8978,40,0.6295,0.8922,0.7791,1.2463,1.25,1.25,true
CHR-EAR-0863,Chronicler Song of Ming & Qing Dynasties,early_modern,Tokugawa Shogunate,Japan,1750,1770,Cultural,wildcard,EVT-EAR-0863,0.8269,0.7936,0.2871,0.4028,0.8119,0.7124,0.7153,39,0.6548,0.7823,0.7629,1.0789,1.1328,1.1867,true
CHR-EAR-0864,Governor Harsha of Tokugawa Shogunate,early_modern,British Empire (Early),British Isles / Global,1604,1624,Political,disruptor,EVT-EAR-0864,0.897,0.5298,0.4026,0.5678,0.741,0.8686,0.9074,34,0.6504,0.9012,0.7626,1.2406,1.25,1.25,true
CHR-EAR-0865,Scribe Nizam of Kingdom of France (Bourbon),early_modern,Tokugawa Shogunate,Japan,1649,1680,Cultural,wildcard,EVT-EAR-0865,0.5906,0.6435,0.6675,0.6807,0.7854,0.4406,0.7138,61,0.3799,0.6399,0.5844,1.0253,1.0766,1.1278,false
CHR-EAR-0866,Archon Constantine of Tsardom & Russian Empire,early_modern,Tokugawa Shogunate,Japan,1714,1720,Political,architect,EVT-EAR-0866,0.9194,0.701,0.8504,0.743,0.6547,0.4007,0.6119,60,0.3288,0.7964,0.6129,0.8478,0.8788,0.7857,false
CHR-EAR-0867,Treasurer Zhao of Polish-Lithuanian Commonwealth,early_modern,Tokugawa Shogunate,Japan,1775,1800,Economic,catalyst,EVT-EAR-0867,0.6698,0.8105,0.6249,0.7281,0.8948,0.6251,0.7189,21,0.4485,0.6895,0.676,1.1054,1.2107,1.1581,false
CHR-EAR-0868,General Bradford of Kingdom of France (Bourbon),early_modern,Ming & Qing Dynasties,East Asia,1623,1663,Military,wildcard,EVT-EAR-0868,0.6056,0.7288,0.5531,0.2449,0.6646,0.6412,0.8581,56,0.6982,0.7066,0.6678,1.0503,1.1028,1.1554,false
CHR-EAR-0869,Consul Labarna of Spanish Empire,early_modern,Safavid Empire,Persia,1664,1670,Political,architect,EVT-EAR-0869,0.9149,0.7863,0.7692,0.8965,0.6325,0.2867,0.696,63,0.1951,0.8273,0.6172,0.8488,0.8799,0.7867,false
CHR-EAR-0870,Warlord Vikram of Dutch Republic,early_modern,Ming & Qing Dynasties,East Asia,1721,1763,Military,disruptor,EVT-EAR-0870,0.8821,0.6888,0.5015,0.5991,0.767,0.7553,0.8697,41,0.5781,0.8772,0.7525,1.2371,1.25,1.25,true
CHR-EAR-0871,Geometer Suppiluliuma of Tokugawa Shogunate,early_modern,Mughal Empire,South Asia,1555,1593,Scientific,stabilizer,EVT-EAR-0871,0.8468,0.5679,0.7304,0.8855,0.6554,0.1662,0.5462,50,0.1404,0.7266,0.5347,0.8285,0.8589,0.7679,false
CHR-EAR-0872,High Priest Sun of Portuguese Empire,early_modern,British Empire (Early),British Isles / Global,1667,1678,Religious,catalyst,EVT-EAR-0872,0.653,0.7811,0.7216,0.5742,0.8714,0.6248,0.7213,35,0.5253,0.6803,0.6622,1.1011,1.2059,1.1535,false
CHR-EAR-0873,Minister Samsi-Adad of Tsardom & Russian Empire,early_modern,Spanish Empire,Iberia / Americas,1529,1543,Political,catalyst,EVT-EAR-0873,0.6239,0.812,0.7294,0.7374,0.8157,0.725,0.8167,17,0.4938,0.701,0.6716,1.104,1.2092,1.1566,false
CHR-EAR-0874,Hierophant Mentuhotep of Tokugawa Shogunate,early_modern,Spanish Empire,Iberia / Americas,1535,1559,Religious,wildcard,EVT-EAR-0874,0.5504,0.7955,0.5008,0.5541,0.304,0.603,0.8998,9,0.5245,0.6902,0.6002,1.03,1.0816,1.1331,false
CHR-EAR-0875,Pontiff Valdemar of Dutch Republic,early_modern,Mughal Empire,South Asia,1513,1531,Religious,disruptor,EVT-EAR-0875,0.8066,0.6939,0.2581,0.5155,0.8736,0.8845,0.9236,14,0.6845,0.8534,0.8064,1.25,1.25,1.25,true
CHR-EAR-0876,Physician Aurelius of Kingdom of France (Bourbon),early_modern,Spanish Empire,Iberia / Americas,1532,1561,Scientific,disruptor,EVT-EAR-0876,0.8541,0.6983,0.426,0.379,0.9187,0.668,0.9597,24,0.6445,0.8964,0.7887,1.2496,1.25,1.25,true
CHR-EAR-0877,Patriarch Wilhelm of Safavid Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1562,1570,Religious,wildcard,EVT-EAR-0877,0.6945,0.7258,0.5253,0.4793,0.7995,0.5616,0.8886,42,0.5411,0.7721,0.6935,1.058,1.1109,1.1638,false
CHR-EAR-0878,Rhetorician Qian of Polish-Lithuanian Commonwealth,early_modern,Mughal Empire,South Asia,1705,1716,Cultural,wildcard,EVT-EAR-0878,0.7919,0.7694,0.5696,0.734,0.6768,0.6886,0.7408,51,0.4773,0.7715,0.6857,1.0557,1.1085,1.1613,false
CHR-EAR-0879,Archon Eleanor of Tsardom & Russian Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1574,1591,Political,disruptor,EVT-EAR-0879,0.9331,0.6845,0.4542,0.5752,0.7487,0.7605,0.7667,41,0.5927,0.8665,0.7532,1.2373,1.25,1.25,true
CHR-EAR-0880,Minister Mazarin of Spanish Empire,early_modern,Ming & Qing Dynasties,East Asia,1661,1694,Political,architect,EVT-EAR-0880,0.6722,0.7537,0.8332,0.8942,0.6384,0.3345,0.711,94,0.2201,0.6877,0.5557,0.8337,0.8642,0.7727,false
CHR-EAR-0881,Geometer Chen of Dutch Republic,early_modern,Ming & Qing Dynasties,East Asia,1577,1612,Scientific,architect,EVT-EAR-0881,0.8729,0.8045,0.8829,0.9189,0.6215,0.1943,0.7595,28,0.1377,0.8276,0.591,0.8424,0.8732,0.7807,false
CHR-EAR-0882,Scribe Chen of Mughal Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1708,1739,Cultural,architect,EVT-EAR-0882,0.8679,0.6154,0.7973,0.8006,0.7081,0.1884,0.6161,126,0.1939,0.7672,0.5664,0.8363,0.8669,0.7751,false
CHR-EAR-0883,Rhetorician Richelieu of Ottoman Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1731,1736,Cultural,stabilizer,EVT-EAR-0883,0.8328,0.7316,0.9281,0.8452,0.5477,0.1975,0.6658,148,0.1761,0.766,0.5445,0.831,0.8614,0.7702,false
CHR-EAR-0884,High Priest Naram-Sin of Ming & Qing Dynasties,early_modern,Tokugawa Shogunate,Japan,1710,1728,Religious,disruptor,EVT-EAR-0884,0.853,0.5806,0.4393,0.3378,0.924,0.7923,0.7396,34,0.7272,0.8076,0.7579,1.239,1.25,1.25,true
CHR-EAR-0885,Legate Harun of Safavid Empire,early_modern,Spanish Empire,Iberia / Americas,1750,1780,Military,catalyst,EVT-EAR-0885,0.6877,0.7571,0.6018,0.7345,0.868,0.6886,0.9149,21,0.477,0.7786,0.7093,1.1159,1.2222,1.1691,false
CHR-EAR-0886,Hierophant Alexander of Ottoman Empire,early_modern,Spanish Empire,Iberia / Americas,1662,1704,Religious,wildcard,EVT-EAR-0886,0.4859,0.5816,0.4996,0.3524,0.3264,0.847,0.6575,17,0.7473,0.5546,0.5658,1.0197,1.0707,1.1217,false
CHR-EAR-0887,Senator Wu of Polish-Lithuanian Commonwealth,early_modern,Spanish Empire,Iberia / Americas,1765,1800,Political,wildcard,EVT-EAR-0887,0.7292,0.4187,0.7175,0.2302,0.5895,0.3694,0.7747,12,0.5696,0.7474,0.5719,1.0216,1.0726,1.1237,false
CHR-EAR-0888,Centurion Otto of Tokugawa Shogunate,early_modern,Ming & Qing Dynasties,East Asia,1689,1716,Military,architect,EVT-EAR-0888,0.6702,0.7844,0.8962,0.8714,0.6988,0.3028,0.7944,85,0.2157,0.7199,0.5714,0.8376,0.8682,0.7763,false
CHR-EAR-0889,Customs Director Zhao of Spanish Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1752,1769,Economic,stabilizer,EVT-EAR-0889,0.745,0.7652,0.7886,0.7982,0.5733,0.1717,0.5676,228,0.1868,0.674,0.5292,0.8272,0.8574,0.7666,false
CHR-EAR-0890,Rhetorician Sun of Spanish Empire,early_modern,Tokugawa Shogunate,Japan,1759,1770,Cultural,wildcard,EVT-EAR-0890,0.8652,0.4679,0.5074,0.4952,0.4221,0.4837,0.6834,57,0.4942,0.7925,0.5994,1.0298,1.0813,1.1328,false
CHR-EAR-0891,Guild Master Naram-Sin of Mughal Empire,early_modern,British Empire (Early),British Isles / Global,1528,1568,Economic,stabilizer,EVT-EAR-0891,0.7102,0.7987,0.7977,0.778,0.547,0.16,0.5353,158,0.191,0.6403,0.515,0.8237,0.8538,0.7634,false
CHR-EAR-0892,Syndic Thutmose of Mughal Empire,early_modern,Safavid Empire,Persia,1684,1715,Economic,disruptor,EVT-EAR-0892,0.8853,0.5459,0.4473,0.4505,0.9041,0.7857,0.9041,17,0.6676,0.8928,0.775,1.2449,1.25,1.25,true
CHR-EAR-0893,Abbess Sherman of Spanish Empire,early_modern,Dutch Republic,Northwestern Europe,1613,1647,Religious,catalyst,EVT-EAR-0893,0.7842,0.7804,0.6071,0.5727,0.7603,0.6893,0.7954,34,0.5583,0.7887,0.7105,1.1163,1.2226,1.1695,false
CHR-EAR-0894,Senator Li of Ottoman Empire,early_modern,Tokugawa Shogunate,Japan,1691,1728,Political,disruptor,EVT-EAR-0894,0.7345,0.7785,0.382,0.529,0.8725,0.8113,0.8942,12,0.6412,0.7984,0.7724,1.244,1.25,1.25,true
CHR-EAR-0895,Hierophant Solon of Dutch Republic,early_modern,Safavid Empire,Persia,1514,1551,Religious,architect,EVT-EAR-0895,0.6561,0.8197,0.8952,0.9114,0.6609,0.1918,0.6278,64,0.1402,0.6447,0.524,0.8259,0.8561,0.7655,false
CHR-EAR-0896,Commander Enheduanna of Ottoman Empire,early_modern,Mughal Empire,South Asia,1564,1579,Military,disruptor,EVT-EAR-0896,0.9047,0.5688,0.437,0.4816,0.7863,0.8465,0.8681,11,0.6825,0.89,0.7688,1.2428,1.25,1.25,true
CHR-EAR-0897,Astronomer Baldwin of British Empire (Early),early_modern,Spanish Empire,Iberia / Americas,1723,1767,Scientific,stabilizer,EVT-EAR-0897,0.7575,0.7685,0.8468,0.82,0.4832,0.1911,0.4154,66,0.1855,0.6206,0.4924,0.8181,0.8481,0.7583,false
CHR-EAR-0898,Alchemist Ibn-Sina of Spanish Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1505,1532,Scientific,wildcard,EVT-EAR-0898,0.4426,0.758,0.5996,0.4338,0.8461,0.4943,0.6835,23,0.5303,0.5389,0.5963,1.0289,1.0803,1.1318,false
CHR-EAR-0899,Astronomer Thutmose of Portuguese Empire,early_modern,Dutch Republic,Northwestern Europe,1719,1763,Scientific,stabilizer,EVT-EAR-0899,0.6186,0.6104,0.9136,0.8716,0.5064,0.1889,0.5545,168,0.1587,0.5929,0.4487,0.8074,0.8369,0.75,false
CHR-EAR-0900,Rhetorician Zhang of Mughal Empire,early_modern,British Empire (Early),British Isles / Global,1557,1567,Cultural,catalyst,EVT-EAR-0900,0.6336,0.8261,0.6775,0.7567,0.8755,0.6256,0.8573,15,0.4344,0.7231,0.6805,1.1069,1.2123,1.1596,false
CHR-EAR-0901,Centurion Ramesses of Dutch Republic,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1682,1705,Military,catalyst,EVT-EAR-0901,0.6304,0.8913,0.4964,0.6765,0.7332,0.6607,0.8402,45,0.4921,0.7143,0.6929,1.1108,1.2166,1.1637,false
CHR-EAR-0902,Chamberlain Hammurabi of Ming & Qing Dynasties,early_modern,Safavid Empire,Persia,1607,1626,Economic,architect,EVT-EAR-0902,0.8754,0.6614,0.8195,0.8591,0.5725,0.4238,0.7972,85,0.2824,0.8441,0.6122,0.8476,0.8786,0.7856,false
CHR-EAR-0903,Astronomer Narmer of British Empire (Early),early_modern,Mughal Empire,South Asia,1637,1679,Scientific,wildcard,EVT-EAR-0903,0.8789,0.5259,0.371,0.6201,0.6286,0.5472,0.856,42,0.4636,0.8697,0.6853,1.0556,1.1084,1.1611,false
CHR-EAR-0904,Dramatist Rajaraja of British Empire (Early),early_modern,Tsardom & Russian Empire,Northern Eurasia,1674,1695,Cultural,architect,EVT-EAR-0904,0.8884,0.753,0.8884,0.8561,0.6229,0.3638,0.6399,98,0.2538,0.789,0.5974,0.844,0.8748,0.7822,false
CHR-EAR-0905,High Priest Khaldun of Polish-Lithuanian Commonwealth,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1736,1773,Religious,disruptor,EVT-EAR-0905,0.9074,0.7285,0.2617,0.4812,0.9229,0.744,0.7794,47,0.6314,0.8562,0.8028,1.25,1.25,1.25,true
CHR-EAR-0906,Vizier Rimush of Polish-Lithuanian Commonwealth,early_modern,Dutch Republic,Northwestern Europe,1617,1638,Political,disruptor,EVT-EAR-0906,0.8399,0.5624,0.5106,0.599,0.8849,0.8254,0.9232,47,0.6132,0.8732,0.7583,1.2391,1.25,1.25,true
CHR-EAR-0907,Governor Hattusili of Dutch Republic,early_modern,British Empire (Early),British Isles / Global,1691,1711,Political,stabilizer,EVT-EAR-0907,0.8046,0.6375,0.7206,0.729,0.5607,0.2863,0.4718,41,0.2786,0.6715,0.5361,0.8289,0.8592,0.7682,false
CHR-EAR-0908,Vizier Hammurabi of Spanish Empire,early_modern,Ming & Qing Dynasties,East Asia,1714,1733,Political,stabilizer,EVT-EAR-0908,0.8348,0.5941,0.8697,0.737,0.5783,0.15,0.4978,223,0.2065,0.7,0.5079,0.8219,0.852,0.7618,false
CHR-EAR-0909,Geometer Hamilton of Dutch Republic,early_modern,Spanish Empire,Iberia / Americas,1628,1669,Scientific,disruptor,EVT-EAR-0909,0.6206,0.679,0.4802,0.436,0.9071,0.7833,0.8538,14,0.6737,0.7139,0.7188,1.2255,1.25,1.25,false
CHR-EAR-0910,Master Sculptor Khaldun of Kingdom of France (Bourbon),early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1511,1522,Cultural,disruptor,EVT-EAR-0910,0.9283,0.5407,0.4418,0.3922,0.9351,0.83,0.8846,37,0.7189,0.9108,0.7968,1.25,1.25,1.25,true
CHR-EAR-0911,Legate Tiglath of Portuguese Empire,early_modern,Spanish Empire,Iberia / Americas,1518,1538,Military,catalyst,EVT-EAR-0911,0.6212,0.8448,0.6278,0.6566,0.8104,0.7623,0.8735,28,0.5528,0.7221,0.7033,1.1141,1.2202,1.1671,false
CHR-EAR-0912,Astronomer Otto of Portuguese Empire,early_modern,Spanish Empire,Iberia / Americas,1546,1574,Scientific,disruptor,EVT-EAR-0912,0.7843,0.5316,0.3853,0.3643,0.7074,0.6619,0.8772,16,0.6488,0.8214,0.706,1.2211,1.25,1.25,false
CHR-EAR-0913,Commander Mentuhotep of Safavid Empire,early_modern,Tokugawa Shogunate,Japan,1747,1787,Military,catalyst,EVT-EAR-0913,0.5603,0.6716,0.6413,0.6163,0.7911,0.5361,0.7666,48,0.4599,0.6428,0.6099,1.0846,1.1879,1.1363,false
CHR-EAR-0914,Pontiff Narmer of British Empire (Early),early_modern,Safavid Empire,Persia,1624,1640,Religious,architect,EVT-EAR-0914,0.6891,0.7976,0.7319,0.8221,0.6728,0.2509,0.5521,129,0.2144,0.6343,0.549,0.8321,0.8625,0.7712,false
CHR-EAR-0915,Senator Constantine of Spanish Empire,early_modern,Safavid Empire,Persia,1686,1698,Political,wildcard,EVT-EAR-0915,0.6315,0.4511,0.2687,0.6179,0.5755,0.4657,0.7495,7,0.4239,0.6787,0.5864,1.0259,1.0772,1.1285,false
CHR-EAR-0916,Legate Ramesses of Safavid Empire,early_modern,Dutch Republic,Northwestern Europe,1683,1723,Military,architect,EVT-EAR-0916,0.8681,0.6241,0.7934,0.7378,0.6029,0.4086,0.6714,116,0.3354,0.7895,0.5968,0.8438,0.8747,0.7821,false
CHR-EAR-0917,Vizier Hathor of Spanish Empire,early_modern,British Empire (Early),British Isles / Global,1694,1703,Political,stabilizer,EVT-EAR-0917,0.7841,0.6048,0.7559,0.8337,0.4568,0.1703,0.5174,97,0.1683,0.6774,0.4911,0.8178,0.8477,0.758,false
CHR-EAR-0918,Arch-Engineer Zhang of Portuguese Empire,early_modern,British Empire (Early),British Isles / Global,1503,1539,Scientific,disruptor,EVT-EAR-0918,0.6377,0.8044,0.491,0.5892,0.8935,0.6907,0.8732,6,0.5508,0.7319,0.7201,1.2259,1.25,1.25,false
CHR-EAR-0919,Vizier Aurelius of Polish-Lithuanian Commonwealth,early_modern,Ming & Qing Dynasties,East Asia,1688,1704,Political,disruptor,EVT-EAR-0919,0.6696,0.772,0.2409,0.4673,0.7786,0.6577,0.9174,46,0.5952,0.7687,0.7388,1.2324,1.25,1.25,false
CHR-EAR-0920,Astronomer Song of Dutch Republic,early_modern,Ottoman Empire,Southeast Europe / Near East,1567,1584,Scientific,disruptor,EVT-EAR-0920,0.6752,0.574,0.3959,0.4714,0.7393,0.7219,0.7642,18,0.6252,0.7108,0.6755,1.2106,1.25,1.25,false
CHR-EAR-0921,Hierophant Justinian of Polish-Lithuanian Commonwealth,early_modern,Kingdom of France (Bourbon),Western Europe,1715,1730,Religious,disruptor,EVT-EAR-0921,0.7755,0.5135,0.3239,0.3964,0.9311,0.6842,0.779,39,0.6439,0.7769,0.7278,1.2286,1.25,1.25,false
CHR-EAR-0922,Mint Overseer Qian of Polish-Lithuanian Commonwealth,early_modern,Mughal Empire,South Asia,1627,1663,Economic,catalyst,EVT-EAR-0922,0.781,0.8609,0.6067,0.5991,0.8732,0.4617,0.8565,22,0.4313,0.8112,0.7125,1.1169,1.2233,1.1701,false
CHR-EAR-0923,Master Sculptor Zhao of Safavid Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1663,1685,Cultural,wildcard,EVT-EAR-0923,0.8754,0.6908,0.7151,0.4923,0.3107,0.4944,0.8904,6,0.501,0.8814,0.6307,1.0392,1.0912,1.1431,false
CHR-EAR-0924,Chamberlain Dara of Dutch Republic,early_modern,Ming & Qing Dynasties,East Asia,1566,1580,Economic,stabilizer,EVT-EAR-0924,0.6945,0.7411,0.773,0.7531,0.5195,0.1562,0.5564,226,0.2016,0.6393,0.5047,0.8211,0.8512,0.7611,false
CHR-EAR-0925,Patriarch Narmer of Ming & Qing Dynasties,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1552,1563,Religious,architect,EVT-EAR-0925,0.7616,0.8518,0.7887,0.873,0.5541,0.4319,0.623,75,0.2794,0.7062,0.587,0.8414,0.8722,0.7798,false
CHR-EAR-0926,Scribe Baldwin of Spanish Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1684,1719,Cultural,catalyst,EVT-EAR-0926,0.7425,0.8829,0.4716,0.5981,0.9035,0.4565,0.7898,12,0.4292,0.7614,0.7135,1.1172,1.2236,1.1704,false
CHR-EAR-0927,Mint Overseer Enheduanna of Mughal Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1533,1564,Economic,catalyst,EVT-EAR-0927,0.6065,0.7582,0.585,0.744,0.9414,0.7916,0.7749,43,0.5238,0.6739,0.6958,1.1117,1.2176,1.1646,false
CHR-EAR-0928,Chronicler Godfrey of Mughal Empire,early_modern,Ming & Qing Dynasties,East Asia,1551,1564,Cultural,disruptor,EVT-EAR-0928,0.7268,0.6024,0.2075,0.445,0.915,0.8866,0.8454,22,0.7208,0.7743,0.7761,1.2453,1.25,1.25,true
CHR-EAR-0929,Customs Director Tariq of Polish-Lithuanian Commonwealth,early_modern,Ottoman Empire,Southeast Europe / Near East,1596,1601,Economic,architect,EVT-EAR-0929,0.8475,0.7151,0.8821,0.8129,0.5773,0.43,0.6189,83,0.3086,0.7561,0.5842,0.8407,0.8715,0.7792,false
CHR-EAR-0930,Alchemist Sumner of Spanish Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1725,1747,Scientific,disruptor,EVT-EAR-0930,0.7046,0.7755,0.4578,0.4902,0.9313,0.7715,0.8113,22,0.6407,0.7473,0.7493,1.236,1.25,1.25,false
CHR-EAR-0931,Metallurgist Harsha of Tsardom & Russian Empire,early_modern,Dutch Republic,Northwestern Europe,1578,1591,Scientific,wildcard,EVT-EAR-0931,0.5046,0.6853,0.577,0.6741,0.6935,0.7474,0.5018,25,0.5366,0.5035,0.5789,1.0237,1.0749,1.1261,false
CHR-EAR-0932,Geometer Li of Dutch Republic,early_modern,Tokugawa Shogunate,Japan,1749,1756,Scientific,architect,EVT-EAR-0932,0.7057,0.7664,0.8631,0.7958,0.5793,0.3343,0.6248,141,0.2692,0.6734,0.546,0.8313,0.8617,0.7705,false
CHR-EAR-0933,Strategos Sumner of Polish-Lithuanian Commonwealth,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1732,1743,Military,architect,EVT-EAR-0933,0.9051,0.7218,0.7558,0.8783,0.7423,0.3405,0.6075,117,0.2311,0.7861,0.6186,0.8492,0.8802,0.787,false
CHR-EAR-0934,Consul Ramesses of British Empire (Early),early_modern,Tokugawa Shogunate,Japan,1583,1617,Political,wildcard,EVT-EAR-0934,0.5513,0.5888,0.2821,0.2568,0.2337,0.6793,0.6478,43,0.7113,0.5899,0.5692,1.0208,1.0718,1.1228,false
CHR-EAR-0935,Poet Laureate Richelieu of Polish-Lithuanian Commonwealth,early_modern,Mughal Empire,South Asia,1580,1609,Cultural,stabilizer,EVT-EAR-0935,0.7675,0.669,0.728,0.8672,0.6692,0.2926,0.4821,201,0.2127,0.6533,0.5426,0.8305,0.8609,0.7697,false
CHR-EAR-0936,Mint Overseer Marshall of British Empire (Early),early_modern,Portuguese Empire,Atlantic / Indian Ocean,1600,1639,Economic,catalyst,EVT-EAR-0936,0.6225,0.8435,0.6868,0.6856,0.7608,0.518,0.7652,30,0.4162,0.6796,0.6358,1.0928,1.1968,1.1448,false
CHR-EAR-0937,Poet Laureate Madison of Tsardom & Russian Empire,early_modern,Safavid Empire,Persia,1634,1648,Cultural,disruptor,EVT-EAR-0937,0.8774,0.5283,0.4264,0.4284,0.9259,0.8568,0.8176,44,0.7142,0.8535,0.7746,1.2447,1.25,1.25,true
