event_id,name,year,epoch,category,region,civilization,primary_actor_id,gdp_per_capita_usd,gini_inequality,political_event_density,historical_epoch_score_E,average_income_score,literacy_rate_pct,social_range_score_S,life_expectancy_years,birth_rate_per_1000,age_range_score_A,population_density_sqkm,urbanization_rate_pct,population_range_score_P,cth_before,cth_prelude,cth_during,cth_transition,cth_after,cth_global,delta_cth,black_swan_index,evei,ultra_cth,prediction,certainty_bracket,alphabreak,recommend_anchor,foundation_risk,dynamics_risk,chaos_risk,temporal_risk,butterfly_risk,mule_clause_active
EVT-MOD-1103,Caravan Route Pestilence in Austro-Hungarian Empire,1809,modern,pandemic,Central Europe,Austro-Hungarian Empire,CHR-MOD-1103,1481.7,0.694,0.605,0.2159,0.715,71.2,0.7135,36.6,27.1,0.3414,87,26.6,0.4563,0.4889,0.435,0.0599,0.2529,0.2671,0.3008,-0.2218,0.9074,0.786,0.765929,RMD,BRACKET_HIGH,true,false,0.46000447,0.39636928,0.55211456,,0.3996,false
EVT-MOD-1104,Succession Conflict of Late Qing & Republic of China,1854,modern,war,East Asia,Late Qing & Republic of China,CHR-MOD-1104,5402.4,0.545,0.493,0.5646,0.315,31.4,0.3145,39.7,27.2,0.3754,98,48.4,0.5739,0.5291,0.4493,0.1687,0.3321,0.4803,0.3919,-0.0488,0.6619,0.6337,0.659668,RMD,BRACKET_MEDIUM,false,true,0.5311079900000001,0.5800000000000001,0.822125,,0.3991,false
EVT-MOD-1105,Military Coup dՃtat in Late Ottoman Empire,1919,modern,revolution,Near East,Late Ottoman Empire,CHR-MOD-1105,5832.9,0.684,0.579,0.5268,0.205,51.3,0.359,48.3,25.9,0.4602,163,46.4,0.6007,0.5472,0.425,0.1274,0.3476,0.5178,0.393,-0.0294,0.6234,0.5998,0.407369,CMN,BRACKET_BASE,false,true,0.7389726,0.52271715,0.7453802399999999,,0.4047,false
EVT-MOD-1106,Urban Quarantine Emergency in Austro-Hungarian Empire,1850,modern,pandemic,Central Europe,Austro-Hungarian Empire,CHR-MOD-1106,3059.2,0.717,0.426,0.3715,0.423,36.8,0.3955,43.1,25.5,0.4018,86.5,51,0.5778,0.4933,0.4679,0.2079,0.3967,0.1245,0.3381,-0.3688,0.9199,0.8838,0.508319,CMN,BRACKET_BASE,false,true,0.58750146,0.38978939999999995,0.60808272,,0.367,false
EVT-MOD-1107,Canal Infrastructure Boom in Late Ottoman Empire,1812,modern,economic,Near East,Late Ottoman Empire,CHR-MOD-1107,6018.2,0.428,0.122,0.7535,0.269,31.2,0.2905,55.2,25.2,0.5303,145.2,50.6,0.6133,0.6046,0.5266,0.3507,0.4363,0.4243,0.4685,-0.1803,0.5084,0.6183,0.72674,RMD,BRACKET_HIGH,false,false,0.45912048000000005,0.3922908,0.5328016,,0.3362,false
EVT-MOD-1108,Hydraulic Engineering Grid in Late Qing & Republic of China,1918,modern,technological,East Asia,Late Qing & Republic of China,CHR-MOD-1108,7108.2,0.717,0.742,0.556,0.545,43.8,0.4915,48.3,29.4,0.4812,103,23.8,0.4545,0.4287,0.4848,0.572,0.7075,0.6001,0.5586,0.1714,0.4992,0.6181,0.768619,RMD,BRACKET_HIGH,true,false,0.3822588,0.38373498,0.47564604,,0.2824,false
EVT-MOD-1109,Palatial Collapse of Austro-Hungarian Empire,1848,modern,collapse,Central Europe,Austro-Hungarian Empire,CHR-MOD-1109,4683.1,0.585,0.355,0.5444,0.35,73,0.54,59.5,26.4,0.5838,148.9,56.2,0.6431,0.6953,0.5831,0.3223,0.3839,0.3858,0.4741,-0.3095,0.5318,0.6799,0.510619,CMN,BRACKET_BASE,false,true,0.5511374399999999,0.50964096,0.86215904,,0.3608,false
EVT-MOD-1110,Mechanical Power Harnessing in United States,1863,modern,technological,North America,United States,CHR-MOD-1110,2314.9,0.578,0.653,0.2938,0.774,79.3,0.7835,62.7,37.5,0.6848,144.1,20.8,0.4638,0.4783,0.5008,0.5789,0.6814,0.8112,0.6101,0.3329,0.1622,0.586,0.893456,RMD,BRACKET_HIGH,true,false,0.16758847999999998,0.3970846,0.34905052000000003,,0.3312,false
EVT-MOD-1111,Metallurgical Innovation Surge in Kingdom of Italy,1855,modern,technological,Southern Europe,Kingdom of Italy,CHR-MOD-1111,3798.7,0.42,0.359,0.5317,0.613,36.6,0.4895,47,33,0.4888,106.5,48.2,0.5789,0.4571,0.5087,0.5522,0.6545,0.823,0.5991,0.3659,0.4832,0.7219,0.81226,RMD,BRACKET_HIGH,true,false,0.34860189,0.54384314,0.5698270400000001,,0.3356,false
EVT-MOD-1112,Popular Uprising of Empire of Japan (Meiji/Imperial),1944,modern,revolution,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-1112,6470.4,0.693,0.746,0.518,0.308,59.1,0.4495,35.8,34.1,0.3748,182.9,35,0.552,0.5536,0.4623,0.2598,0.4232,0.636,0.467,0.0824,0.7315,0.656,0.595363,CMN,BRACKET_BASE,false,true,0.57945674,0.49219678,0.66936,,0.3969,false
EVT-MOD-1113,Palatial Collapse of British Empire (Industrial/Victorian),1940,modern,collapse,Global,British Empire (Industrial/Victorian),CHR-MOD-1113,2680.2,0.551,0.524,0.3658,0.437,54.3,0.49,44.5,24.5,0.4108,132.2,25.9,0.483,0.5581,0.4404,0.0971,0.1748,0.3388,0.3218,-0.2193,0.6279,0.7154,0.639672,RMD,BRACKET_MEDIUM,false,true,0.57233888,0.41041179,0.55923036,,0.4054,false
EVT-MOD-1114,Guild Monopoly Reform in Russian Empire / USSR,1828,modern,economic,Eurasia,Russian Empire / USSR,CHR-MOD-1114,5301.1,0.415,0.879,0.4808,0.526,82.4,0.675,60.7,37.5,0.6633,96.7,20.7,0.4344,0.5599,0.4704,0.3125,0.3939,0.3596,0.4193,-0.2003,0.427,0.572,0.733309,RMD,BRACKET_HIGH,true,false,0.42907193000000005,0.48683114,0.7705209199999999,,0.3316,false
EVT-MOD-1115,Mercantile Tariff Overhaul across United States,1874,modern,economic,North America,United States,CHR-MOD-1115,3476.1,0.399,0.601,0.4432,0.77,64.6,0.708,51.1,35.6,0.5485,52.2,28.5,0.4288,0.5267,0.4582,0.2736,0.3375,0.3931,0.3978,-0.1336,0.501,0.5724,0.690914,RMD,BRACKET_MEDIUM,false,false,0.43697288999999995,0.46755014,0.7206074399999999,,0.3526,false
EVT-MOD-1116,Coalition Defense of British Empire (Industrial/Victorian),1828,modern,war,Global,British Empire (Industrial/Victorian),CHR-MOD-1116,2260.6,0.499,0.867,0.2496,0.838,80.2,0.82,54,35.1,0.5768,136.6,26.7,0.4894,0.5925,0.5503,0.317,0.3843,0.544,0.4776,-0.0485,0.6756,0.5781,0.600506,CMN,BRACKET_BASE,false,true,0.42012368,0.4065304,0.51502906,,0.3816,false
EVT-MOD-1117,Grain Market Price Shock across Late Qing & Republic of China,1907,modern,economic,East Asia,Late Qing & Republic of China,CHR-MOD-1117,2559.1,0.445,0.528,0.388,0.783,63.1,0.707,45.8,33.2,0.477,64.6,25.4,0.4287,0.4633,0.4349,0.3136,0.3763,0.5509,0.4278,0.0876,0.5579,0.581,0.652522,RMD,BRACKET_MEDIUM,false,true,0.48772971,0.39088434,0.44095681999999997,,0.3536,false
EVT-MOD-1118,Borderlands Pacification of Russian Empire / USSR,1920,modern,war,Eurasia,Russian Empire / USSR,CHR-MOD-1118,5183.1,0.623,0.811,0.4307,0.323,69.6,0.5095,58.3,37.4,0.6369,122.5,26,0.478,0.5428,0.4315,0.2528,0.3926,0.3382,0.3916,-0.2046,0.3875,0.6008,0.672372,RMD,BRACKET_MEDIUM,false,true,0.55111745,0.56062432,0.8062231999999999,,0.3554,false
EVT-MOD-1119,Educational Charter of Late Qing & Republic of China,1924,modern,transformation,East Asia,Late Qing & Republic of China,CHR-MOD-1119,6400.5,0.472,0.735,0.5828,0.632,46.5,0.5485,52.4,26.7,0.5091,129.3,29.8,0.5009,0.4194,0.4432,0.3598,0.5868,0.6761,0.4971,0.2567,0.2917,0.5955,0.733154,RMD,BRACKET_HIGH,true,false,0.34785880999999996,0.40118274,0.36073419,,0.3472,false
EVT-MOD-1120,Coalition Defense of British Empire (Industrial/Victorian),1861,modern,war,Global,British Empire (Industrial/Victorian),CHR-MOD-1120,3790.8,0.46,0.493,0.479,0.368,58.9,0.4785,46.6,31.1,0.4731,95.7,37,0.5152,0.4581,0.4153,0.18,0.3099,0.1928,0.3112,-0.2653,0.6032,0.7095,0.587355,CMN,BRACKET_BASE,false,true,0.64261743,0.56275,0.915125,,0.3489,true
EVT-MOD-1121,Dynastic Disintegration of Russian Empire / USSR,1800,modern,collapse,Eurasia,Russian Empire / USSR,CHR-MOD-1121,5873.9,0.589,0.244,0.6586,0.218,50,0.359,47.2,26.2,0.4501,186.8,21.3,0.4851,0.6363,0.5583,0.2612,0.2863,0.2448,0.3974,-0.3915,0.7302,0.8038,0.517672,CMN,BRACKET_BASE,false,true,0.6667402499999999,0.587875,1,,0.3615,false
EVT-MOD-1122,Silver Flotilla Currency Shock in Late Qing & Republic of China,1807,modern,economic,East Asia,Late Qing & Republic of China,CHR-MOD-1122,2515.6,0.459,0.558,0.3718,0.64,70.9,0.6745,52.9,36.7,0.5745,141.1,24.2,0.4793,0.6045,0.5369,0.2814,0.3833,0.3714,0.4355,-0.2331,0.3744,0.6064,0.38349,CMN,BRACKET_BASE,false,true,0.6658021299999999,0.5575608000000001,0.8081280799999999,,0.3618,false
EVT-MOD-1123,Decentralization Wave across Austro-Hungarian Empire,1888,modern,collapse,Central Europe,Austro-Hungarian Empire,CHR-MOD-1123,1594.9,0.666,0.582,0.239,0.478,72.4,0.601,48.6,30.3,0.4898,83.1,53.5,0.5874,0.5961,0.5017,0.2839,0.3464,0.3814,0.4219,-0.2147,0.6035,0.6973,0.898214,RMD,BRACKET_HIGH,true,false,0.4057532,0.39771828,0.56024934,,0.3585,false
EVT-MOD-1124,Constitutional Reorganization of Empire of Japan (Meiji/Imperial),1860,modern,transformation,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-1124,2999.4,0.679,0.791,0.2693,0.706,76.3,0.7345,45.8,26.7,0.438,71.3,36.6,0.4918,0.423,0.4543,0.337,0.4974,0.6646,0.4753,0.2416,0.2776,0.6136,0.556595,CMN,BRACKET_BASE,false,true,0.55911438,0.49215208000000005,0.53033951,,0.3574,false
EVT-MOD-1125,Judicial Standard Reform in German Empire / Weimar,1914,modern,transformation,Central Europe,German Empire / Weimar,CHR-MOD-1125,5099,0.39,0.708,0.5257,0.422,54.4,0.483,38.3,32.6,0.3927,107.6,46.8,0.5726,0.4086,0.4604,0.3453,0.4928,0.6378,0.469,0.2292,0.1153,0.5724,0.645043,RMD,BRACKET_MEDIUM,false,true,0.36994924,0.38576929,0.3221613,,0.3436,false
EVT-MOD-1126,Silver Flotilla Currency Shock in United States,1929,modern,economic,North America,United States,CHR-MOD-1126,5233.2,0.676,0.643,0.4687,0.618,69.5,0.6565,53.3,28.3,0.5284,64.4,54.9,0.576,0.5754,0.4852,0.2591,0.4133,0.3819,0.423,-0.1935,0.6391,0.6462,0.453968,CMN,BRACKET_BASE,false,true,0.6472315000000001,0.57275,0.89725,,0.3688,false
EVT-MOD-1127,Harbor Incursion Sickness in Late Qing & Republic of China,1840,modern,pandemic,East Asia,Late Qing & Republic of China,CHR-MOD-1127,2083.9,0.527,0.787,0.253,0.41,49.7,0.4535,61.5,34.1,0.6515,88.9,50.7,0.5783,0.5124,0.4841,0.0091,0.1228,0.3898,0.3036,-0.1226,0.8634,0.7084,0.778095,RMD,BRACKET_HIGH,true,false,0.6962077799999999,0.6065999999999999,0.7803424199999999,,0.4058,false
EVT-MOD-1128,Treaty System Implementation across Russian Empire / USSR,1857,modern,transformation,Eurasia,Russian Empire / USSR,CHR-MOD-1128,6943.6,0.48,0.387,0.7222,0.373,54.2,0.4575,38.4,23.2,0.3374,147.3,49.6,0.6094,0.4384,0.4648,0.3726,0.6197,0.7398,0.5271,0.3014,0.3996,0.6651,0.523639,CMN,BRACKET_BASE,false,true,0.60838419,0.4786522,0.5237539,,0.3567,false
EVT-MOD-1129,Silver Flotilla Currency Shock in United States,1842,modern,economic,North America,United States,CHR-MOD-1129,5619.1,0.528,0.764,0.5034,0.74,60.3,0.6715,57.3,36.8,0.6225,167.2,38.7,0.564,0.5999,0.5742,0.453,0.5554,0.7342,0.5833,0.1343,0.3759,0.5269,0.765951,RMD,BRACKET_HIGH,true,false,0.47022768000000004,0.55771908,0.6029287999999999,,0.3617,false
EVT-MOD-1130,Popular Uprising of Late Ottoman Empire,1892,modern,revolution,Near East,Late Ottoman Empire,CHR-MOD-1130,2001.1,0.654,0.271,0.364,0.254,51.6,0.385,53.4,34.8,0.5685,105.9,57.4,0.6245,0.4868,0.331,0,0.2352,0.6107,0.3327,0.1239,0.488,0.6213,0.559304,CMN,BRACKET_BASE,false,true,0.5736087599999999,0.44747655999999997,0.48435155999999996,,0.3995,false
EVT-MOD-1131,Strategic Siege of Russian Empire / USSR,1902,modern,war,Eurasia,Russian Empire / USSR,CHR-MOD-1131,2860.5,0.381,0.253,0.5105,0.69,40,0.545,47.1,36.1,0.5084,134.9,42.4,0.567,0.5045,0.4358,0.2705,0.3384,0.2431,0.3585,-0.2614,0.6023,0.6871,0.489284,CMN,BRACKET_BASE,false,true,0.54552639,0.48955104,0.8311584399999999,,0.3334,false
EVT-MOD-1132,Dynastic Disintegration of Late Qing & Republic of China,1849,modern,collapse,East Asia,Late Qing & Republic of China,CHR-MOD-1132,6272.3,0.57,0.283,0.6801,0.638,59.6,0.617,48.4,31.6,0.4954,116.8,53.6,0.6126,0.6568,0.5812,0.3163,0.3745,0.2546,0.4367,-0.4022,0.7927,0.7765,0.583653,CMN,BRACKET_BASE,false,true,0.5608158999999999,0.57869,0.9603253199999999,,0.3626,false
EVT-MOD-1133,Strategic Siege of Late Qing & Republic of China,1812,modern,war,East Asia,Late Qing & Republic of China,CHR-MOD-1133,5018.9,0.658,0.736,0.4314,0.481,39.7,0.439,40.1,30.4,0.3989,112.4,54.5,0.6143,0.5481,0.4325,0.091,0.2175,0.3054,0.3189,-0.2427,0.4699,0.6881,0.675594,RMD,BRACKET_MEDIUM,false,true,0.46584912,0.56604,0.83410626,,0.4016,false
EVT-MOD-1134,Peasant Rebellion against German Empire / Weimar,1943,modern,revolution,Central Europe,German Empire / Weimar,CHR-MOD-1134,2726.3,0.636,0.29,0.4137,0.521,41.1,0.466,58.9,25.8,0.5737,120.7,17.6,0.435,0.5097,0.3479,0.0143,0.1915,0.5086,0.3144,-0.0011,0.5564,0.5517,0.45038,CMN,BRACKET_BASE,false,true,0.778128,0.630625,0.7821250000000001,,0.3951,false
EVT-MOD-1135,Radical Assembly Schism in Austro-Hungarian Empire,1851,modern,revolution,Central Europe,Austro-Hungarian Empire,CHR-MOD-1135,3225,0.471,0.523,0.4277,0.254,76.9,0.5115,42,38,0.4649,59.5,39.2,0.4918,0.5477,0.4309,0.19,0.3797,0.7379,0.4572,0.1902,0.6174,0.6764,0.501597,CMN,BRACKET_BASE,false,true,0.6955209,0.58329612,0.68418336,,0.3949,false
EVT-MOD-1136,Respiratory Virulence Wave across United States,1906,modern,pandemic,North America,United States,CHR-MOD-1136,6098.2,0.567,0.171,0.7026,0.208,74.7,0.4775,61.4,36,0.6618,184.9,49.2,0.6238,0.6522,0.6045,0.1347,0.3348,0.5903,0.4633,-0.0619,0.6971,0.5614,0.596134,CMN,BRACKET_BASE,false,true,0.49656406,0.4519674,0.5196338,,0.395,false
EVT-MOD-1137,Succession Conflict of Russian Empire / USSR,1882,modern,war,Eurasia,Russian Empire / USSR,CHR-MOD-1137,3529.6,0.622,0.405,0.4388,0.52,36.1,0.4405,63.1,37.1,0.6868,69.9,38.5,0.4999,0.4832,0.3663,0.0971,0.1671,0.5462,0.332,0.063,0.6961,0.6031,0.653374,RMD,BRACKET_MEDIUM,false,true,0.60605977,0.5453892,0.7101799599999999,,0.4064,false
EVT-MOD-1138,Astronomical Standardization by Late Ottoman Empire,1838,modern,technological,Near East,Late Ottoman Empire,CHR-MOD-1138,3673.2,0.397,0.685,0.4322,0.638,69,0.664,59.6,22.6,0.5621,83.2,31.8,0.479,0.475,0.4974,0.5577,0.6333,0.832,0.5991,0.357,0.2396,0.6339,0.707875,RMD,BRACKET_HIGH,false,false,0.4069332,0.38728758,0.33623075999999996,,0.3375,false
EVT-MOD-1139,Decentralization Wave across French Third Republic,1867,modern,collapse,Western Europe,French Third Republic,CHR-MOD-1139,5679.7,0.424,0.465,0.6285,0.589,80,0.6945,52.4,34.9,0.5583,53.7,29.5,0.4358,0.6869,0.59,0.3092,0.3314,0.3703,0.4576,-0.3166,0.6307,0.6764,0.507596,CMN,BRACKET_BASE,false,true,0.55636644,0.598,0.979875,,0.3635,false
EVT-MOD-1140,Maritime Trade Hub Expansion in Latin American Republics,1944,modern,economic,South America,Latin American Republics,CHR-MOD-1140,3544.5,0.604,0.468,0.4263,0.677,31.3,0.495,63.7,29.9,0.65,63.9,28.1,0.4414,0.5278,0.4584,0.2705,0.4372,0.4706,0.4329,-0.0572,0.4366,0.5343,0.5157,CMN,BRACKET_BASE,false,true,0.59592,0.49740600000000007,0.7162584,,0.37,false
EVT-MOD-1141,Printing & Communications Diffusion in Austro-Hungarian Empire,1891,modern,technological,Central Europe,Austro-Hungarian Empire,CHR-MOD-1141,4943.4,0.694,0.367,0.5261,0.76,41,0.585,40,33.2,0.4146,164.2,40.5,0.5717,0.4419,0.4903,0.5726,0.7249,0.6199,0.5699,0.178,0.3696,0.5897,0.752811,RMD,BRACKET_HIGH,true,false,0.39108504,0.39091185,0.45603845000000004,,0.2833,false
EVT-MOD-1142,Provincial Autonomy Insurgency against Empire of Japan (Meiji/Imperial),1843,modern,revolution,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-1142,2882.5,0.387,0.243,0.5132,0.394,46,0.427,46.7,26.7,0.4477,132.8,43.3,0.5704,0.5563,0.4645,0.1021,0.3035,0.4644,0.3782,-0.0919,0.5036,0.5973,0.777482,RMD,BRACKET_HIGH,true,false,0.5900713,0.58368,0.78346416,,0.406,false
EVT-MOD-1143,Grain Market Price Shock across Late Ottoman Empire,1859,modern,economic,Near East,Late Ottoman Empire,CHR-MOD-1143,3615.4,0.548,0.886,0.3226,0.205,31.2,0.2585,37.5,36.8,0.4093,87.7,18.5,0.4163,0.3555,0.2937,0.1239,0.2961,0.546,0.323,0.1905,0.5931,0.7326,0.400629,CMN,BRACKET_BASE,false,true,0.73030094,0.54802846,0.62930415,,0.394,false
EVT-MOD-1144,Territorial Rupture of French Third Republic,1825,modern,collapse,Western Europe,French Third Republic,CHR-MOD-1144,6485.1,0.484,0.616,0.6207,0.779,56.1,0.67,38.6,27.8,0.3671,177.3,41.7,0.5833,0.6853,0.5656,0.3257,0.3529,0.4363,0.4732,-0.249,0.7436,0.7017,0.759064,RMD,BRACKET_HIGH,true,false,0.40109508,0.3986031,0.5688611400000001,,0.3713,false
EVT-MOD-1145,Fiscal Modernization in Latin American Republics,1912,modern,transformation,South America,Latin American Republics,CHR-MOD-1145,3554.7,0.515,0.881,0.3298,0.526,69.4,0.61,54.8,24.3,0.5206,123,35.2,0.5243,0.4052,0.4415,0.3656,0.5319,0.7102,0.4909,0.305,0.1786,0.6203,0.850755,RMD,BRACKET_HIGH,true,false,0.38431919999999997,0.38028100000000004,0.31866873999999995,,0.349,false
EVT-MOD-1146,Coalition Defense of Latin American Republics,1853,modern,war,South America,Latin American Republics,CHR-MOD-1146,1639.2,0.556,0.624,0.2625,0.591,39.1,0.491,39.6,36.7,0.4313,48.6,25,0.4061,0.3936,0.2757,0.0002,0.0592,0.2096,0.1877,-0.184,0.3376,0.636,0.328568,CMN,BRACKET_BASE,false,true,0.9231815999999999,0.574125,0.8210000000000001,,0.3979,true
EVT-MOD-1147,Debt Crisis Settlement of Late Qing & Republic of China,1817,modern,economic,East Asia,Late Qing & Republic of China,CHR-MOD-1147,6272,0.419,0.43,0.6813,0.222,72,0.471,57.4,32.4,0.5972,167.6,29.8,0.5197,0.6183,0.5955,0.4531,0.5393,0.4204,0.5253,-0.1979,0.2883,0.5465,0.463608,CMN,BRACKET_BASE,false,true,0.5760183,0.567125,0.81925,,0.3138,false
EVT-MOD-1148,Coalition Defense of French Third Republic,1879,modern,war,Western Europe,French Third Republic,CHR-MOD-1148,3851.7,0.528,0.385,0.4952,0.56,71.9,0.6395,60.6,23.1,0.5758,48.9,35.1,0.4571,0.5218,0.4743,0.2235,0.422,0.4674,0.4218,-0.0544,0.3904,0.5004,0.573106,CMN,BRACKET_BASE,false,true,0.54603558,0.5815,0.7847500000000001,,0.3866,false
EVT-MOD-1149,Agricultural Plague Wave in Kingdom of Italy,1935,modern,pandemic,Southern Europe,Kingdom of Italy,CHR-MOD-1149,6337.5,0.581,0.479,0.6225,0.731,40.4,0.5675,56.6,32.8,0.591,98.5,55.7,0.6107,0.6399,0.5898,0.3349,0.4473,0.3298,0.4683,-0.3101,0.8786,0.75,0.461893,CMN,BRACKET_BASE,false,true,0.6798000000000001,0.5785,0.97775,,0.3538,false
EVT-MOD-1150,Epidemic Fever Outbreak across Empire of Japan (Meiji/Imperial),1832,modern,pandemic,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-1150,4587,0.715,0.476,0.4625,0.707,79.8,0.7525,62.5,37.6,0.6833,69.5,49.3,0.5535,0.7079,0.6504,0.1533,0.3904,0.6035,0.5011,-0.1044,0.9115,0.6295,0.713213,RMD,BRACKET_HIGH,false,false,0.36777975,0.46212366,0.52879212,,0.3974,false
EVT-MOD-1151,Printing & Communications Diffusion in French Third Republic,1900,modern,technological,Western Europe,French Third Republic,CHR-MOD-1151,5909.8,0.523,0.37,0.6431,0.772,77,0.771,55.4,36.9,0.6026,110.4,29.6,0.4885,0.5669,0.6241,0.6694,0.7662,0.7077,0.6669,0.1408,0.2706,0.4712,0.670448,RMD,BRACKET_MEDIUM,false,true,0.43055763999999996,0.4682942,0.61227933,,0.2713,false
EVT-MOD-1152,Synod Monotheistic Mandate in Kingdom of Italy,1812,modern,religious,Southern Europe,Kingdom of Italy,CHR-MOD-1152,2329.8,0.478,0.712,0.3071,0.353,64.1,0.497,57.5,27.1,0.5664,152.2,48.7,0.6072,0.4704,0.479,0.3042,0.421,0.6375,0.4624,0.1671,0.2922,0.5877,0.765681,RMD,BRACKET_HIGH,true,false,0.33862104,0.38899043999999994,0.37842304000000004,,0.3756,false
EVT-MOD-1153,Borderlands Pacification of United States,1932,modern,war,North America,United States,CHR-MOD-1153,1818,0.675,0.828,0.1779,0.256,72.2,0.489,55.8,26.1,0.5421,97,21.2,0.4371,0.4492,0.3426,0.1815,0.2613,0.4894,0.3448,0.0402,0.5996,0.6203,0.460176,CMN,BRACKET_BASE,false,true,0.71516973,0.49158029999999997,0.6699177099999999,,0.3903,false
EVT-MOD-1154,Secular Legal Separation in Kingdom of Italy,1836,modern,religious,Southern Europe,Kingdom of Italy,CHR-MOD-1154,3535.7,0.525,0.63,0.4008,0.838,34.6,0.592,50.2,29.1,0.4998,52.5,29.8,0.4357,0.5219,0.5239,0.3844,0.4954,0.7683,0.5388,0.2464,0.3734,0.6325,0.776132,RMD,BRACKET_HIGH,true,false,0.336996,0.55727688,0.57703098,,0.3757,false
EVT-MOD-1155,Educational Charter of Kingdom of Italy,1844,modern,transformation,Southern Europe,Kingdom of Italy,CHR-MOD-1155,2373.6,0.542,0.869,0.2438,0.614,75.5,0.6845,53.4,29.3,0.5355,48.3,43.3,0.4972,0.4294,0.4517,0.4004,0.631,0.6264,0.5078,0.197,0.1449,0.553,0.842598,RMD,BRACKET_HIGH,true,false,0.33758156,0.56175,0.534,,0.3251,false
EVT-MOD-1156,Mercantile Tariff Overhaul across Russian Empire / USSR,1824,modern,economic,Eurasia,Russian Empire / USSR,CHR-MOD-1156,2114.8,0.414,0.815,0.2806,0.387,73,0.5585,60.2,23.9,0.5763,49.7,52.5,0.5452,0.4436,0.3759,0.2175,0.3145,0.357,0.3417,-0.0866,0.5017,0.5899,0.679763,RMD,BRACKET_MEDIUM,false,true,0.5098622399999999,0.38473625,0.49475524,,0.3496,false
EVT-MOD-1157,Civic Restoration Revolt in German Empire / Weimar,1818,modern,revolution,Central Europe,German Empire / Weimar,CHR-MOD-1157,3152.1,0.615,0.537,0.3752,0.67,74.1,0.7055,54.5,26.3,0.5293,95.3,35.1,0.5053,0.5232,0.3548,0.0481,0.1578,0.7025,0.3573,0.1793,0.679,0.6551,0.538926,CMN,BRACKET_BASE,false,true,0.74009832,0.5692431600000001,0.6828885,,0.4047,false
EVT-MOD-1158,Printing & Communications Diffusion in Russian Empire / USSR,1808,modern,technological,Eurasia,Russian Empire / USSR,CHR-MOD-1158,6858.7,0.412,0.822,0.6063,0.845,84.1,0.843,43.6,31.5,0.4432,49.7,27,0.4177,0.4864,0.5272,0.6309,0.7233,0.8339,0.6403,0.3475,0.3738,0.6272,0.740885,RMD,BRACKET_HIGH,true,false,0.33422256,0.39404708,0.40598901000000004,,0.3264,false
EVT-MOD-1159,Urban Quarantine Emergency in Late Qing & Republic of China,1832,modern,pandemic,East Asia,Late Qing & Republic of China,CHR-MOD-1159,4486.5,0.557,0.299,0.5561,0.789,60.4,0.6965,42.5,25.4,0.3947,116.4,26,0.4743,0.598,0.5222,0.2223,0.3288,0.3635,0.407,-0.2345,0.7733,0.7029,0.408454,CMN,BRACKET_BASE,false,true,0.752,0.583375,0.9275,,0.3813,false
EVT-MOD-1160,Navigational Instrument Reform in Empire of Japan (Meiji/Imperial),1924,modern,technological,East Asia,Empire of Japan (Meiji/Imperial),CHR-MOD-1160,6249.7,0.566,0.518,0.6093,0.534,86,0.697,61.3,31.1,0.6314,103.3,35.2,0.5117,0.514,0.5655,0.6741,0.7662,0.7102,0.646,0.1962,0.312,0.5233,0.703539,RMD,BRACKET_HIGH,false,false,0.23994516000000002,0.39482503,0.46332971999999994,,0.2786,false
EVT-MOD-1161,Secular Legal Separation in Kingdom of Italy,1943,modern,religious,Southern Europe,Kingdom of Italy,CHR-MOD-1161,4367.8,0.623,0.791,0.3805,0.349,82.9,0.589,53.7,24.2,0.5081,175.4,50.6,0.627,0.4967,0.4944,0.3709,0.4804,0.5745,0.4834,0.0778,0.5006,0.5755,0.602231,CMN,BRACKET_BASE,false,true,0.4230569,0.37807885999999996,0.42922762,,0.3367,false
EVT-MOD-1162,Navigational Instrument Reform in Russian Empire / USSR,1834,modern,technological,Eurasia,Russian Empire / USSR,CHR-MOD-1162,3827.7,0.658,0.563,0.4011,0.827,53,0.6785,59.2,32.1,0.6148,149.2,41.1,0.5678,0.4772,0.5013,0.6188,0.7275,0.6793,0.6008,0.2021,0.1735,0.5283,0.819079,RMD,BRACKET_HIGH,true,false,0.28744157,0.54955204,0.635544,,0.2836,false
EVT-MOD-1163,Constitutional Reorganization of Latin American Republics,1862,modern,transformation,South America,Latin American Republics,CHR-MOD-1163,4554.6,0.623,0.613,0.4468,0.336,63.4,0.485,43.3,36.1,0.4675,148.8,28.6,0.5051,0.3901,0.4248,0.3144,0.51,0.5447,0.4368,0.1546,0.183,0.5493,0.518767,CMN,BRACKET_BASE,false,true,0.41673136,0.37618881,0.35379283,,0.3337,false
EVT-MOD-1164,Frontier Fragmentation of Austro-Hungarian Empire,1885,modern,collapse,Central Europe,Austro-Hungarian Empire,CHR-MOD-1164,2918.1,0.419,0.137,0.5379,0.52,82.5,0.6725,56.7,31.1,0.5818,128.2,57.5,0.6388,0.6798,0.5799,0.3363,0.4303,0.2446,0.4542,-0.4352,0.5354,0.73,0.599973,CMN,BRACKET_BASE,false,true,0.6768624000000001,0.5982500000000001,1,,0.3696,false
