character_id,name,epoch,civilization,region,active_year_start,active_year_end,primary_domain,historical_role,associated_event_id,power_index,network_centrality,legitimacy,rationality,charisma,ideological_extremity,momentum,duration_of_influence_months,actor_volatility,trigger_force,token_impact_score_tis,tim_foundation,tim_dynamics,tim_chaos,mule_clause_risk
CHR-EAR-1726,Astronomer Telepinu of Portuguese Empire,early_modern,British Empire (Early),British Isles / Global,1719,1726,Scientific,architect,EVT-EAR-1726,0.6655,0.7056,0.7921,0.7356,0.6471,0.3829,0.7305,155,0.3237,0.6915,0.5703,0.8373,0.8679,0.776,false
CHR-EAR-1727,Chancellor Justinian of Ming & Qing Dynasties,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1622,1664,Political,catalyst,EVT-EAR-1727,0.7218,0.9153,0.5605,0.7609,0.8546,0.6471,0.822,37,0.4431,0.7619,0.7222,1.12,1.2267,1.1733,false
CHR-EAR-1728,Merchant Prince Hattusili of Spanish Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1720,1734,Economic,disruptor,EVT-EAR-1728,0.9146,0.5687,0.3535,0.3417,0.8332,0.9478,0.7873,32,0.8031,0.8637,0.7968,1.25,1.25,1.25,true
CHR-EAR-1729,Philosopher Averroes of Ottoman Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1767,1776,Cultural,catalyst,EVT-EAR-1729,0.6493,0.8315,0.4878,0.6276,0.8488,0.7266,0.9133,51,0.5495,0.7549,0.7302,1.1225,1.2294,1.176,false
CHR-EAR-1730,Merchant Prince Chen of Mughal Empire,early_modern,Tokugawa Shogunate,Japan,1726,1749,Economic,stabilizer,EVT-EAR-1730,0.6234,0.6056,0.7495,0.6872,0.6469,0.1785,0.641,113,0.2457,0.6304,0.5073,0.8218,0.8519,0.7617,false
CHR-EAR-1731,Pontiff Averroes of Ottoman Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1709,1737,Religious,catalyst,EVT-EAR-1731,0.5103,0.8871,0.656,0.6848,0.8519,0.5528,0.738,49,0.434,0.6014,0.6322,1.0916,1.1956,1.1436,false
CHR-EAR-1732,Syndic Mirabeau of Kingdom of France (Bourbon),early_modern,Ottoman Empire,Southeast Europe / Near East,1640,1673,Economic,stabilizer,EVT-EAR-1732,0.7774,0.7884,0.75,0.7082,0.6573,0.2326,0.6773,62,0.2622,0.7374,0.5873,0.8415,0.8723,0.7799,false
CHR-EAR-1733,Scribe Sumner of Tsardom & Russian Empire,early_modern,Dutch Republic,Northwestern Europe,1771,1795,Cultural,architect,EVT-EAR-1733,0.871,0.6299,0.8595,0.7108,0.5923,0.223,0.7186,159,0.2561,0.81,0.5708,0.8374,0.8681,0.7761,false
CHR-EAR-1734,Syndic Kheti of British Empire (Early),early_modern,Ottoman Empire,Southeast Europe / Near East,1776,1800,Economic,disruptor,EVT-EAR-1734,0.6274,0.6413,0.4731,0.5044,0.7065,0.7752,0.7683,15,0.6354,0.6838,0.668,1.208,1.25,1.25,false
CHR-EAR-1735,Philosopher Samsi-Adad of Polish-Lithuanian Commonwealth,early_modern,Tokugawa Shogunate,Japan,1549,1588,Cultural,disruptor,EVT-EAR-1735,0.8911,0.6329,0.5143,0.4033,0.79,0.7217,0.851,43,0.6592,0.875,0.7505,1.2364,1.25,1.25,true
CHR-EAR-1736,Consul Samsi-Adad of Tsardom & Russian Empire,early_modern,Spanish Empire,Iberia / Americas,1725,1743,Political,wildcard,EVT-EAR-1736,0.5238,0.4011,0.3631,0.6026,0.5728,0.5154,0.8899,33,0.4564,0.6702,0.5714,1.0214,1.0725,1.1236,false
CHR-EAR-1737,Dramatist Mursili of Portuguese Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1624,1651,Cultural,wildcard,EVT-EAR-1737,0.7282,0.4669,0.364,0.7183,0.2159,0.2549,0.4675,4,0.2683,0.6239,0.4705,0.9912,1.0407,1.0903,false
CHR-EAR-1738,Chancellor Constantine of Tsardom & Russian Empire,early_modern,Tokugawa Shogunate,Japan,1774,1782,Political,disruptor,EVT-EAR-1738,0.9018,0.5329,0.3328,0.6342,0.824,0.6661,0.9036,43,0.516,0.9025,0.7494,1.2361,1.25,1.25,false
CHR-EAR-1739,General Wu of Ming & Qing Dynasties,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1565,1588,Military,architect,EVT-EAR-1739,0.773,0.8023,0.8591,0.8519,0.6432,0.2543,0.7006,159,0.2012,0.744,0.5748,0.8384,0.8691,0.7771,false
CHR-EAR-1740,Minister Mentuhotep of Safavid Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1773,1798,Political,stabilizer,EVT-EAR-1740,0.6137,0.785,0.8319,0.6867,0.6113,0.1265,0.6657,55,0.2199,0.6345,0.5142,0.8235,0.8536,0.7632,false
CHR-EAR-1741,Philosopher Gao of Ming & Qing Dynasties,early_modern,Spanish Empire,Iberia / Americas,1642,1655,Cultural,disruptor,EVT-EAR-1741,0.9394,0.6448,0.4985,0.5448,0.9092,0.8789,0.9439,23,0.6671,0.9412,0.8143,1.25,1.25,1.25,true
CHR-EAR-1742,Imam Alexander of Ottoman Empire,early_modern,Dutch Republic,Northwestern Europe,1697,1741,Religious,disruptor,EVT-EAR-1742,0.8851,0.7507,0.461,0.5425,0.8755,0.7181,0.9305,7,0.5878,0.9032,0.7893,1.2498,1.25,1.25,true
CHR-EAR-1743,Imam Tiglath of British Empire (Early),early_modern,British Empire (Early),British Isles / Global,1682,1703,Religious,wildcard,EVT-EAR-1743,0.6591,0.5459,0.7456,0.7548,0.7496,0.5196,0.5662,6,0.3824,0.6219,0.5597,1.0179,1.0688,1.1197,false
CHR-EAR-1744,Polymath Hamilton of Ottoman Empire,early_modern,Mughal Empire,South Asia,1653,1689,Scientific,catalyst,EVT-EAR-1744,0.5927,0.6541,0.5155,0.7325,0.7601,0.5189,0.9034,60,0.3932,0.717,0.6355,1.0927,1.1967,1.1447,false
CHR-EAR-1745,Merchant Prince Mursili of Tsardom & Russian Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1641,1668,Economic,wildcard,EVT-EAR-1745,0.8989,0.4782,0.737,0.5904,0.3363,0.3249,0.7905,37,0.3673,0.8556,0.561,1.0183,1.0692,1.1201,false
CHR-EAR-1746,Cardinal Tiglath of Ottoman Empire,early_modern,Spanish Empire,Iberia / Americas,1592,1599,Religious,stabilizer,EVT-EAR-1746,0.7113,0.7859,0.7865,0.7763,0.5498,0.1777,0.4315,175,0.2007,0.5994,0.5021,0.8205,0.8505,0.7605,false
CHR-EAR-1747,Metallurgist Zhao of Mughal Empire,early_modern,Safavid Empire,Persia,1606,1651,Scientific,catalyst,EVT-EAR-1747,0.7828,0.6832,0.6231,0.6027,0.8189,0.5809,0.7617,56,0.4891,0.7744,0.68,1.1067,1.2121,1.1594,false
CHR-EAR-1748,Arch-Engineer Solon of Ming & Qing Dynasties,early_modern,Tsardom & Russian Empire,Northern Eurasia,1594,1637,Scientific,disruptor,EVT-EAR-1748,0.9216,0.5437,0.3141,0.5831,0.8352,0.79,0.9304,15,0.6034,0.9251,0.7847,1.2482,1.25,1.25,true
CHR-EAR-1749,Prefect Gao of Portuguese Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1508,1513,Political,wildcard,EVT-EAR-1749,0.5149,0.6614,0.2571,0.3029,0.7426,0.2279,0.746,64,0.4625,0.6073,0.5946,1.0284,1.0798,1.1312,false
CHR-EAR-1750,Alchemist Wilhelm of Tokugawa Shogunate,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1580,1598,Scientific,wildcard,EVT-EAR-1750,0.7397,0.699,0.3736,0.3222,0.5849,0.6318,0.5486,8,0.6548,0.6633,0.6511,1.0453,1.0976,1.1499,false
CHR-EAR-1751,Marshal Chandra of Polish-Lithuanian Commonwealth,early_modern,Spanish Empire,Iberia / Americas,1692,1726,Military,catalyst,EVT-EAR-1751,0.7134,0.8935,0.7129,0.5796,0.8538,0.6035,0.9328,26,0.5119,0.8011,0.7206,1.1195,1.2261,1.1728,false
CHR-EAR-1752,Synod Envoy Sherman of Tsardom & Russian Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1606,1615,Religious,architect,EVT-EAR-1752,0.7685,0.6889,0.69,0.7283,0.6048,0.3219,0.6811,42,0.2968,0.7336,0.5812,0.84,0.8707,0.7785,false
CHR-EAR-1753,Commander Samudra of Ottoman Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1775,1787,Military,stabilizer,EVT-EAR-1753,0.6893,0.7057,0.8228,0.8765,0.6137,0.1426,0.66,142,0.133,0.6776,0.5145,0.8236,0.8537,0.7633,false
CHR-EAR-1754,Archon Sumner of Spanish Empire,early_modern,British Empire (Early),British Isles / Global,1567,1611,Political,architect,EVT-EAR-1754,0.7704,0.6429,0.8501,0.7406,0.6501,0.2754,0.6866,124,0.2674,0.7369,0.5588,0.8345,0.865,0.7734,false
CHR-EAR-1755,Prefect Telepinu of Portuguese Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1503,1521,Political,catalyst,EVT-EAR-1755,0.574,0.9101,0.5853,0.6414,0.9197,0.6593,0.786,23,0.5089,0.6588,0.6942,1.1112,1.217,1.1641,false
CHR-EAR-1756,Hierophant Song of Polish-Lithuanian Commonwealth,early_modern,Ottoman Empire,Southeast Europe / Near East,1775,1800,Religious,catalyst,EVT-EAR-1756,0.6687,0.8905,0.6471,0.5786,0.8476,0.5593,0.79,26,0.4904,0.7172,0.6866,1.1088,1.2144,1.1616,false
CHR-EAR-1757,Commander Nizam of Dutch Republic,early_modern,Ottoman Empire,Southeast Europe / Near East,1613,1657,Military,wildcard,EVT-EAR-1757,0.6561,0.6585,0.1679,0.6291,0.7605,0.2981,0.4017,43,0.3345,0.5543,0.5836,1.0251,1.0763,1.1276,false
CHR-EAR-1758,Physician Thutmose of Portuguese Empire,early_modern,Dutch Republic,Northwestern Europe,1528,1549,Scientific,architect,EVT-EAR-1758,0.6736,0.8048,0.7903,0.8852,0.7059,0.2635,0.5672,47,0.1891,0.6311,0.5463,0.8314,0.8618,0.7706,false
CHR-EAR-1759,Rhetorician Colbert of Ming & Qing Dynasties,early_modern,Kingdom of France (Bourbon),Western Europe,1537,1575,Cultural,wildcard,EVT-EAR-1759,0.4957,0.7465,0.216,0.236,0.2695,0.8348,0.6801,5,0.7994,0.5695,0.6202,1.036,1.0879,1.1397,false
CHR-EAR-1760,Astronomer Telepinu of Tokugawa Shogunate,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1683,1724,Scientific,architect,EVT-EAR-1760,0.6797,0.7099,0.859,0.7817,0.5593,0.1842,0.6837,122,0.2012,0.6813,0.5155,0.8238,0.854,0.7635,false
CHR-EAR-1761,Treasurer Zhang of Portuguese Empire,early_modern,British Empire (Early),British Isles / Global,1697,1722,Economic,catalyst,EVT-EAR-1761,0.7532,0.7083,0.5401,0.7309,0.9269,0.6959,0.863,34,0.4825,0.7971,0.7269,1.1215,1.2283,1.1749,false
CHR-EAR-1762,Philosopher Labarna of Kingdom of France (Bourbon),early_modern,British Empire (Early),British Isles / Global,1512,1530,Cultural,wildcard,EVT-EAR-1762,0.478,0.403,0.6323,0.7327,0.8146,0.7584,0.6729,43,0.5129,0.5559,0.567,1.0201,1.0711,1.1221,false
CHR-EAR-1763,Commander Chandra of Spanish Empire,early_modern,Ming & Qing Dynasties,East Asia,1500,1524,Military,architect,EVT-EAR-1763,0.7611,0.6353,0.8809,0.7859,0.6023,0.4379,0.81,50,0.326,0.7807,0.5857,0.8411,0.8719,0.7795,false
CHR-EAR-1764,Merchant Prince Lafayette of Dutch Republic,early_modern,Ming & Qing Dynasties,East Asia,1559,1601,Economic,disruptor,EVT-EAR-1764,0.7275,0.7172,0.3237,0.5533,0.8815,0.672,0.731,14,0.5594,0.7289,0.7221,1.2266,1.25,1.25,false
CHR-EAR-1765,Dramatist Gao of British Empire (Early),early_modern,Portuguese Empire,Atlantic / Indian Ocean,1628,1639,Cultural,catalyst,EVT-EAR-1765,0.734,0.7254,0.7391,0.6667,0.8255,0.4752,0.9324,52,0.4043,0.8134,0.67,1.1036,1.2087,1.1561,false
CHR-EAR-1766,Cardinal Hamilton of Ottoman Empire,early_modern,Dutch Republic,Northwestern Europe,1639,1673,Religious,architect,EVT-EAR-1766,0.7722,0.6559,0.7192,0.7626,0.5479,0.3412,0.76,42,0.2893,0.7673,0.5787,0.8394,0.8701,0.778,false
CHR-EAR-1767,Admiral Narmer of Mughal Empire,early_modern,Ming & Qing Dynasties,East Asia,1746,1783,Military,architect,EVT-EAR-1767,0.6517,0.8654,0.7174,0.901,0.769,0.2218,0.6053,100,0.1604,0.6331,0.5654,0.8361,0.8667,0.7749,false
CHR-EAR-1768,Cardinal Dara of Mughal Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1699,1733,Religious,disruptor,EVT-EAR-1768,0.8509,0.7179,0.3595,0.3918,0.8817,0.7024,0.8346,20,0.6553,0.8444,0.7777,1.2458,1.25,1.25,true
CHR-EAR-1769,Cardinal Ashoka of Ming & Qing Dynasties,early_modern,Ottoman Empire,Southeast Europe / Near East,1651,1679,Religious,stabilizer,EVT-EAR-1769,0.5992,0.7795,0.9299,0.7959,0.5705,0.1363,0.4376,159,0.1702,0.5346,0.4556,0.8091,0.8387,0.75,false
CHR-EAR-1770,Legate Chen of Mughal Empire,early_modern,Mughal Empire,South Asia,1529,1565,Military,wildcard,EVT-EAR-1770,0.415,0.4425,0.3725,0.346,0.6335,0.3644,0.8172,23,0.5092,0.5759,0.5378,1.0114,1.0619,1.1125,false
CHR-EAR-1771,Syndic Eleanor of Safavid Empire,early_modern,Spanish Empire,Iberia / Americas,1554,1581,Economic,catalyst,EVT-EAR-1771,0.6085,0.7833,0.582,0.6429,0.8259,0.6086,0.7415,12,0.4829,0.6617,0.6557,1.099,1.2037,1.1514,false
CHR-EAR-1772,Geometer Enheduanna of Kingdom of France (Bourbon),early_modern,Kingdom of France (Bourbon),Western Europe,1618,1647,Scientific,wildcard,EVT-EAR-1772,0.822,0.6985,0.4628,0.3441,0.2611,0.3303,0.6453,51,0.4931,0.7513,0.5823,1.0247,1.0759,1.1272,false
CHR-EAR-1773,Geometer Friedrich of Portuguese Empire,early_modern,Mughal Empire,South Asia,1511,1542,Scientific,architect,EVT-EAR-1773,0.8662,0.7379,0.7803,0.8636,0.5455,0.3691,0.736,173,0.2527,0.8141,0.6036,0.8455,0.8764,0.7836,false
CHR-EAR-1774,Strategos Richelieu of Ottoman Empire,early_modern,Spanish Empire,Iberia / Americas,1729,1770,Military,stabilizer,EVT-EAR-1774,0.6311,0.6712,0.8035,0.7299,0.6845,0.1338,0.4115,194,0.202,0.5433,0.4761,0.8141,0.8439,0.7545,false
CHR-EAR-1775,Mint Overseer Chandra of Portuguese Empire,early_modern,Mughal Empire,South Asia,1706,1740,Economic,catalyst,EVT-EAR-1775,0.508,0.7172,0.6099,0.7536,0.8769,0.7917,0.7012,13,0.5191,0.5853,0.6414,1.0945,1.1988,1.1467,false
CHR-EAR-1776,Rhetorician Sun of Polish-Lithuanian Commonwealth,early_modern,Ming & Qing Dynasties,East Asia,1755,1766,Cultural,architect,EVT-EAR-1776,0.8317,0.7095,0.697,0.7796,0.7682,0.3179,0.5594,37,0.2691,0.7228,0.6025,0.8452,0.8761,0.7834,false
CHR-EAR-1777,Patriarch Sherman of Portuguese Empire,early_modern,Mughal Empire,South Asia,1595,1620,Religious,catalyst,EVT-EAR-1777,0.5509,0.8154,0.7214,0.6209,0.9367,0.5239,0.7949,26,0.4515,0.6485,0.6452,1.0957,1.2001,1.1479,false
CHR-EAR-1778,Commander Eleanor of Polish-Lithuanian Commonwealth,early_modern,British Empire (Early),British Isles / Global,1717,1755,Military,wildcard,EVT-EAR-1778,0.6411,0.7363,0.4204,0.7677,0.6806,0.2706,0.8865,44,0.2515,0.7393,0.6159,1.0348,1.0865,1.1383,false
CHR-EAR-1779,Imam Nizam of Tokugawa Shogunate,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1623,1651,Religious,architect,EVT-EAR-1779,0.9006,0.8658,0.7918,0.8392,0.694,0.207,0.574,39,0.1839,0.7699,0.6051,0.8459,0.8768,0.784,false
CHR-EAR-1780,Imam Sun of Dutch Republic,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1767,1779,Religious,stabilizer,EVT-EAR-1780,0.6828,0.6757,0.7284,0.7723,0.6244,0.2057,0.487,165,0.2167,0.6044,0.5082,0.822,0.8521,0.7619,false
CHR-EAR-1781,Cardinal Richelieu of Polish-Lithuanian Commonwealth,early_modern,Safavid Empire,Persia,1505,1530,Religious,disruptor,EVT-EAR-1781,0.8223,0.5487,0.5148,0.5244,0.8283,0.6813,0.7839,17,0.5785,0.807,0.7042,1.2205,1.25,1.25,false
CHR-EAR-1782,Hierophant Necker of Ming & Qing Dynasties,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1613,1637,Religious,stabilizer,EVT-EAR-1782,0.7719,0.7927,0.738,0.76,0.4689,0.1674,0.5275,230,0.2037,0.6741,0.5247,0.8261,0.8563,0.7656,false
CHR-EAR-1783,General Godfrey of Dutch Republic,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1659,1690,Military,wildcard,EVT-EAR-1783,0.4811,0.6397,0.5552,0.302,0.7266,0.4653,0.4311,72,0.5817,0.4611,0.5391,1.0117,1.0623,1.1129,false
CHR-EAR-1784,Legate Mirabeau of Portuguese Empire,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1665,1701,Military,wildcard,EVT-EAR-1784,0.5966,0.3901,0.4658,0.5002,0.8135,0.5223,0.7841,50,0.5111,0.6716,0.6041,1.0312,1.0828,1.1343,false
CHR-EAR-1785,Arch-Engineer Chen of Spanish Empire,early_modern,Spanish Empire,Iberia / Americas,1772,1789,Scientific,wildcard,EVT-EAR-1785,0.8843,0.4411,0.5272,0.396,0.7319,0.2415,0.6821,60,0.4228,0.8034,0.613,1.0339,1.0856,1.1373,false
CHR-EAR-1786,Governor Colbert of Ottoman Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1607,1614,Political,stabilizer,EVT-EAR-1786,0.8302,0.613,0.7244,0.8322,0.5004,0.3443,0.5577,103,0.2561,0.7212,0.5458,0.8313,0.8617,0.7704,false
CHR-EAR-1787,Philosopher Friedrich of British Empire (Early),early_modern,Tsardom & Russian Empire,Northern Eurasia,1664,1696,Cultural,disruptor,EVT-EAR-1787,0.6322,0.6314,0.3901,0.4098,0.8503,0.921,0.9151,38,0.7556,0.7454,0.7462,1.2349,1.25,1.25,false
CHR-EAR-1788,Warlord Hathor of Portuguese Empire,early_modern,Tokugawa Shogunate,Japan,1535,1549,Military,stabilizer,EVT-EAR-1788,0.6847,0.6553,0.921,0.887,0.594,0.3331,0.4302,205,0.2231,0.5829,0.4866,0.8167,0.8466,0.7569,false
CHR-EAR-1789,Alchemist Otto of Kingdom of France (Bourbon),early_modern,Mughal Empire,South Asia,1568,1605,Scientific,catalyst,EVT-EAR-1789,0.5475,0.6776,0.4571,0.6258,0.7315,0.5521,0.8925,17,0.4631,0.6855,0.6379,1.0934,1.1976,1.1455,false
CHR-EAR-1790,Scribe Richelieu of British Empire (Early),early_modern,Dutch Republic,Northwestern Europe,1676,1682,Cultural,stabilizer,EVT-EAR-1790,0.6965,0.5598,0.7776,0.7661,0.6056,0.2448,0.5742,130,0.2394,0.6476,0.5057,0.8214,0.8515,0.7613,false
CHR-EAR-1791,Commander Marshall of Spanish Empire,early_modern,Tokugawa Shogunate,Japan,1563,1595,Military,disruptor,EVT-EAR-1791,0.7161,0.7878,0.2236,0.6378,0.9209,0.8255,0.8348,34,0.5938,0.7636,0.7801,1.2466,1.25,1.25,true
CHR-EAR-1792,Guild Master Bradford of Tsardom & Russian Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1530,1540,Economic,disruptor,EVT-EAR-1792,0.7019,0.5256,0.4632,0.4282,0.8811,0.8737,0.7871,45,0.7227,0.736,0.7179,1.2252,1.25,1.25,false
CHR-EAR-1793,Chamberlain Telepinu of Polish-Lithuanian Commonwealth,early_modern,Spanish Empire,Iberia / Americas,1568,1577,Economic,wildcard,EVT-EAR-1793,0.607,0.6048,0.5119,0.6664,0.6225,0.7365,0.7712,40,0.535,0.6726,0.6275,1.0382,1.0902,1.1421,false
CHR-EAR-1794,Chronicler Harun of Polish-Lithuanian Commonwealth,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1583,1591,Cultural,disruptor,EVT-EAR-1794,0.8721,0.502,0.2177,0.3777,0.7233,0.7168,0.7696,19,0.6695,0.8311,0.7341,1.2308,1.25,1.25,false
CHR-EAR-1795,Mint Overseer Hammurabi of Polish-Lithuanian Commonwealth,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1635,1676,Economic,disruptor,EVT-EAR-1795,0.8609,0.7293,0.2557,0.4908,0.8812,0.9113,0.8272,17,0.7102,0.8474,0.8175,1.25,1.25,1.25,true
CHR-EAR-1796,Warlord Aurelius of Polish-Lithuanian Commonwealth,early_modern,Polish-Lithuanian Commonwealth,Eastern Europe,1593,1610,Military,disruptor,EVT-EAR-1796,0.698,0.7921,0.2398,0.4845,0.8921,0.7781,0.836,10,0.6468,0.7532,0.771,1.2435,1.25,1.25,true
CHR-EAR-1797,Prefect Hammurabi of Dutch Republic,early_modern,Mughal Empire,South Asia,1658,1688,Political,catalyst,EVT-EAR-1797,0.5814,0.7215,0.4656,0.566,0.7916,0.5446,0.7955,49,0.4893,0.667,0.6485,1.0968,1.2012,1.149,false
CHR-EAR-1798,Chancellor Harsha of Portuguese Empire,early_modern,Safavid Empire,Persia,1734,1744,Political,catalyst,EVT-EAR-1798,0.7451,0.6699,0.719,0.551,0.8622,0.6523,0.7342,18,0.5506,0.7407,0.6746,1.105,1.2102,1.1576,false
CHR-EAR-1799,Metallurgist Averroes of Safavid Empire,early_modern,Safavid Empire,Persia,1662,1701,Scientific,stabilizer,EVT-EAR-1799,0.7008,0.7649,0.765,0.7812,0.5605,0.2091,0.4995,111,0.214,0.6203,0.5147,0.8236,0.8538,0.7634,false
CHR-EAR-1800,Abbess Al-Mansur of Ming & Qing Dynasties,early_modern,Tsardom & Russian Empire,Northern Eurasia,1737,1775,Religious,disruptor,EVT-EAR-1800,0.8733,0.7635,0.5014,0.4981,0.7845,0.8479,0.7608,34,0.6749,0.8283,0.7668,1.242,1.25,1.25,true
CHR-EAR-1801,Cardinal Solon of Tsardom & Russian Empire,early_modern,British Empire (Early),British Isles / Global,1512,1555,Religious,catalyst,EVT-EAR-1801,0.6309,0.779,0.5413,0.7468,0.9445,0.569,0.7075,48,0.4111,0.6616,0.6663,1.1024,1.2074,1.1549,false
CHR-EAR-1802,Rhetorician Vikram of Ottoman Empire,early_modern,Safavid Empire,Persia,1748,1770,Cultural,catalyst,EVT-EAR-1802,0.6436,0.7625,0.6099,0.5711,0.8241,0.5978,0.8212,30,0.5134,0.7146,0.6722,1.1042,1.2094,1.1568,false
CHR-EAR-1803,Astronomer Nizam of British Empire (Early),early_modern,Tokugawa Shogunate,Japan,1780,1796,Scientific,wildcard,EVT-EAR-1803,0.8011,0.6856,0.5851,0.5387,0.5916,0.1575,0.4458,72,0.3094,0.659,0.5469,1.0141,1.0648,1.1155,false
CHR-EAR-1804,High Priest Puduhepa of Tsardom & Russian Empire,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1758,1800,Religious,disruptor,EVT-EAR-1804,0.7648,0.5441,0.4069,0.5801,0.7784,0.7645,0.7294,17,0.5922,0.7507,0.694,1.2169,1.25,1.25,false
CHR-EAR-1805,Centurion Franklin of Ming & Qing Dynasties,early_modern,Ottoman Empire,Southeast Europe / Near East,1732,1737,Military,wildcard,EVT-EAR-1805,0.8337,0.6045,0.4771,0.221,0.744,0.1836,0.4776,45,0.4813,0.6913,0.6011,1.0303,1.0819,1.1334,false
CHR-EAR-1806,Poet Laureate Sun of Polish-Lithuanian Commonwealth,early_modern,Portuguese Empire,Atlantic / Indian Ocean,1601,1621,Cultural,wildcard,EVT-EAR-1806,0.4638,0.5785,0.7272,0.739,0.2658,0.7235,0.7094,57,0.4923,0.562,0.4979,0.9994,1.0493,1.0993,false
CHR-EAR-1807,Syndic Puduhepa of Tsardom & Russian Empire,early_modern,Ottoman Empire,Southeast Europe / Near East,1626,1639,Economic,catalyst,EVT-EAR-1807,0.6356,0.8053,0.6135,0.7468,0.7255,0.7532,0.8905,33,0.5032,0.7376,0.6864,1.1087,1.2143,1.1615,false
CHR-EAR-1808,Abbess Li of Spanish Empire,early_modern,Kingdom of France (Bourbon),Western Europe,1526,1546,Religious,stabilizer,EVT-EAR-1808,0.6547,0.6754,0.9095,0.8629,0.6561,0.2999,0.4116,183,0.2185,0.5575,0.486,0.8166,0.8464,0.7568,false
CHR-EAR-1809,Strategos Mirabeau of Dutch Republic,early_modern,British Empire (Early),British Isles / Global,1562,1604,Military,stabilizer,EVT-EAR-1809,0.8144,0.7923,0.7659,0.8465,0.534,0.2684,0.5491,192,0.2109,0.7083,0.5563,0.8338,0.8643,0.7728,false
CHR-EAR-1810,Minister Samudra of Dutch Republic,early_modern,Tokugawa Shogunate,Japan,1628,1660,Political,wildcard,EVT-EAR-1810,0.5772,0.7838,0.4081,0.282,0.4074,0.2077,0.4297,25,0.4628,0.5182,0.5137,1.0041,1.0543,1.1045,false
CHR-EAR-1811,Strategos Suppiluliuma of Ming & Qing Dynasties,early_modern,Tokugawa Shogunate,Japan,1769,1800,Military,wildcard,EVT-EAR-1811,0.4882,0.5033,0.5843,0.5649,0.7028,0.3812,0.8247,20,0.4081,0.6228,0.5472,1.0142,1.0649,1.1156,false
CHR-EAR-1812,Senator Madison of Polish-Lithuanian Commonwealth,early_modern,Dutch Republic,Northwestern Europe,1556,1594,Political,catalyst,EVT-EAR-1812,0.62,0.8331,0.5872,0.6662,0.7776,0.5546,0.7904,19,0.4442,0.6882,0.6563,1.0992,1.2039,1.1516,false
CHR-EAR-1813,Vizier Hammurabi of Ottoman Empire,early_modern,Spanish Empire,Iberia / Americas,1748,1754,Political,stabilizer,EVT-EAR-1813,0.8233,0.7296,0.9356,0.7726,0.4914,0.2655,0.4492,220,0.2465,0.6737,0.514,0.8234,0.8536,0.7632,false
CHR-EAR-1814,Guild Master Gao of Polish-Lithuanian Commonwealth,early_modern,Tokugawa Shogunate,Japan,1663,1679,Economic,architect,EVT-EAR-1814,0.9013,0.76,0.7756,0.8691,0.5311,0.3892,0.726,57,0.2601,0.8312,0.6153,0.8484,0.8794,0.7863,false
CHR-EAR-1815,Physician Mentuhotep of Safavid Empire,early_modern,Tsardom & Russian Empire,Northern Eurasia,1701,1742,Scientific,stabilizer,EVT-EAR-1815,0.6271,0.7628,0.8456,0.7562,0.4922,0.1266,0.6509,74,0.1852,0.6366,0.4893,0.8174,0.8473,0.7576,false
CHR-EAR-1816,Archon Sherman of Tokugawa Shogunate,early_modern,Mughal Empire,South Asia,1573,1594,Political,disruptor,EVT-EAR-1816,0.6673,0.7459,0.3783,0.6163,0.7555,0.8361,0.8389,44,0.6099,0.736,0.7246,1.2275,1.25,1.25,false
CHR-EAR-1817,Rhetorician Ashoka of Safavid Empire,early_modern,Dutch Republic,Northwestern Europe,1676,1682,Cultural,disruptor,EVT-EAR-1817,0.8469,0.8034,0.4538,0.5432,0.767,0.8784,0.8034,45,0.6676,0.8295,0.777,1.2456,1.25,1.25,true
CHR-EAR-1818,Dramatist Eleanor of Portuguese Empire,early_modern,Safavid Empire,Persia,1611,1632,Cultural,stabilizer,EVT-EAR-1818,0.8253,0.7354,0.879,0.6813,0.633,0.2834,0.5321,231,0.3011,0.708,0.5619,0.8352,0.8658,0.7741,false
